Ch.,B,A,x0,y0,Ra,Dec,FWHMx,FWHMy,Mag,Beta,r,Angle,RMSE
0,0.0256157,0.022595,2803.16,2540.82,265.304,-32.5272,4.19765,3.87997,-0.0985094,-1,0.924318,81.7043,0.000361858
0,0.0255174,0.021287,2677.52,1774.56,264.766,-32.5319,5.69867,5.12207,-0.0976491,-1,0.898819,-52.2037,0.000821247
0,0.0256508,0.0188124,3171.69,2504.58,265.317,-32.311,4.93264,4.38876,-0.0970771,-1,0.889739,-67.5039,0.000448465
0,0.0256111,0.0216228,3160.78,1951.81,264.938,-32.2686,4.33742,3.87421,-0.0968096,-1,0.893206,75.0391,0.000351447
0,0.025661,0.0195294,3180.74,2442.95,265.276,-32.3004,4.5978,4.00437,-0.0966856,-1,0.870932,-69.8607,0.000388889
0,0.0256589,0.0106041,3370.51,2044.54,265.024,-32.1554,7.87359,7.49912,-0.0960658,-1,0.952439,-11.2169,0.000967829
0,0.0255994,0.0141599,3092.27,1980.25,264.951,-32.3108,6.58175,5.18561,-0.0945989,-1,0.787877,-81.6272,0.000692594
0,0.0254866,0.0102298,2815.95,2373.26,265.19,-32.5052,7.70228,5.48976,-0.093928,-1,0.712744,83.7893,0.000694037
0,0.0257558,0.0220111,3498.88,2646.79,265.448,-32.1337,4.14114,3.7778,-0.0919651,-1,0.912261,87.5691,0.000571736
0,0.0255933,0.0206233,2940.54,2307.92,265.159,-32.4275,4.16285,3.94887,-0.0908811,-1,0.948598,-86.706,0.000366205
0,0.0256397,0.0200659,3071.01,2507.9,265.309,-32.3695,4.24493,3.93626,-0.0905132,-1,0.927283,-87.7102,0.000318689
0,0.0257544,0.00886597,3485.15,2590.3,265.408,-32.1368,3.73041,3.7089,-0.0901878,-1,0.994233,-69.3799,0.00124139
0,0.0256104,0.0184439,2951.79,2223.84,265.102,-32.4136,4.50477,4.00493,-0.0889916,-1,0.889042,-85.4754,0.00032488
0,0.0256561,0.0163718,3210.95,2350.51,265.216,-32.2748,5.67845,5.65653,-0.0872572,-1,0.996139,-33.1929,0.000898299
0,0.0257407,0.0151859,2976.98,2089.6,265.013,-32.3872,5.47489,4.83663,-0.0846337,-1,0.883421,-5.59566,0.00130717
0,0.0256548,0.0216516,2668.72,2148.99,265.021,-32.5705,3.81203,3.81203,-0.0842714,-1,0.999998,5.42248,0.000346376
0,0.0255868,0.0128574,3661.49,2369.25,265.276,-32.0153,3.73621,3.15393,-0.0820474,-1,0.844154,-71.9411,0.000749337
0,0.0257203,0.0182565,2973.57,2099.63,265.02,-32.39,4.24842,3.8481,-0.0809321,-1,0.905771,-82.6719,0.00121933
0,0.0258301,0.0188728,3264.43,1846.91,264.878,-32.1992,4.11606,3.86551,-0.0805677,-1,0.939128,80.3662,0.000572173
0,0.0255841,0.0175974,3318.32,2626.81,265.416,-32.2366,4.23189,3.91608,-0.0782802,-1,0.925373,-84.4356,0.000336564
0,0.0255789,0.0106608,3575.6,2434,265.311,-32.0708,6.48898,4.2061,-0.0781006,-1,0.648191,26.2927,0.000345988
0,0.0255563,0.0176735,3645.22,1712.74,264.827,-31.9664,4.15434,3.91093,-0.0780943,-1,0.941407,-88.2928,0.000335465
0,0.0258209,0.0183795,3401.88,2244.5,265.163,-32.1549,4.02801,3.90319,-0.077942,-1,0.969014,-71.1067,0.000362827
0,0.0255768,0.0173383,2817.11,2220.05,265.085,-32.4911,4.06723,4.05314,-0.0775053,-1,0.996536,-0.496308,0.000316354
0,0.0256738,0.0174051,3136.37,2601.76,265.38,-32.3398,4.26915,3.82838,-0.0770178,-1,0.896755,-84.5954,0.000494362
0,0.0255495,0.016065,3625.28,2705.79,265.501,-32.0654,4.44998,3.97537,-0.076518,-1,0.893345,-84.1588,0.000333951
0,0.0255718,0.0168641,2859.61,2025.53,264.957,-32.4493,5.54953,4.8695,-0.0748014,-1,0.877463,-55.0925,0.00060691
0,0.0256269,0.009558,2926.25,2201.95,265.085,-32.4265,5.80383,5.72043,-0.07444,-1,0.98563,-16.4773,0.000560264
0,0.0255415,0.0169201,2902.14,2741.88,265.451,-32.4874,4.15606,3.84051,-0.0735284,-1,0.924074,88.0039,0.000345711
0,0.0255913,0.0101112,3082.61,2625.65,265.391,-32.373,7.80418,7.55347,-0.0731061,-1,0.967875,-7.18688,0.000996393
0,0.0256276,0.0169426,3382.96,1925.44,264.944,-32.1376,3.9723,3.97013,-0.0722205,-1,0.999453,-20.5383,0.00031755
0,0.0255691,0.015505,3452.59,2113.05,265.079,-32.114,4.12725,4.12725,-0.0713167,-1,0.999999,-30.1844,0.000342077
0,0.0256076,0.0162549,3035.77,1834.54,264.845,-32.3304,4.11273,3.9144,-0.0709181,-1,0.951777,-67.4465,0.000334712
0,0.0257369,0.0114615,3096.28,2241.23,265.129,-32.3316,6.29809,4.74229,-0.0679296,-1,0.752973,-77.8785,0.000815979
0,0.0256026,0.0151004,3024.69,2050.02,264.991,-32.3561,4.27989,3.78778,-0.0665397,-1,0.885017,87.7913,0.000335958
