# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
1759	0	  0.025615	  0.032142	     -1.00	   2873.13	   1820.02	      2.02	      1.82	      4.24	      3.83	-85.45	 3.870e-04	     -0.14	Gaussian	0.000000	0.000000
1760	0	  0.025336	  0.032613	     -1.00	   4466.77	   3629.65	      2.01	      1.80	      4.22	      3.78	62.06	 3.614e-04	     -0.14	Gaussian	0.000000	0.000000
1761	0	  0.025074	  0.022096	     -1.00	   4976.21	   1042.43	      3.76	      2.48	      7.90	      5.20	9.18	 1.391e-03	     -0.14	Gaussian	0.000000	0.000000
1762	0	  0.025458	  0.032871	     -1.00	   2723.86	    704.72	      1.92	      1.87	      4.04	      3.92	53.27	 4.395e-04	     -0.14	Gaussian	0.000000	0.000000
1763	0	  0.025065	  0.024018	     -1.00	   1802.43	    544.04	      2.63	      2.08	      5.53	      4.37	30.04	 4.786e-04	     -0.14	Gaussian	0.000000	0.000000
1764	0	  0.025257	  0.030639	     -1.00	   1525.03	   3106.04	      1.97	      1.94	      4.14	      4.08	-60.32	 4.049e-04	     -0.14	Gaussian	0.000000	0.000000
1765	0	  0.025381	  0.024318	     -1.00	   3951.43	   1080.22	      2.97	      2.29	      6.24	      4.81	38.26	 8.743e-04	     -0.14	Gaussian	0.000000	0.000000
1766	0	  0.025248	  0.024963	     -1.00	   1519.49	   4160.53	      2.18	      2.15	      4.58	      4.52	-61.50	 4.753e-04	     -0.14	Gaussian	0.000000	0.000000
1767	0	  0.024916	  0.022300	     -1.00	    459.22	   2890.57	      2.29	      2.29	      4.81	      4.81	-74.35	 4.315e-04	     -0.14	Gaussian	0.000000	0.000000
1768	0	  0.025202	  0.027366	     -1.00	   1914.90	   4032.44	      2.12	      2.01	      4.45	      4.23	-71.23	 4.155e-04	     -0.13	Gaussian	0.000000	0.000000
1769	0	  0.024778	  0.028075	     -1.00	   6145.02	   1583.39	      1.67	      1.66	      3.52	      3.48	52.83	 8.975e-04	     -0.13	Gaussian	0.000000	0.000000
1770	0	  0.025012	  0.025443	     -1.00	   1085.63	   1192.20	      2.30	      1.99	      4.84	      4.18	19.80	 3.789e-04	     -0.13	Gaussian	0.000000	0.000000
1771	0	  0.024510	  0.026217	     -1.00	   5662.37	     34.86	      2.40	      1.85	      5.04	      3.89	44.88	 4.449e-04	     -0.13	Gaussian	0.000000	0.000000
1772	0	  0.025233	  0.022841	     -1.00	   3957.06	   4103.61	      2.69	      2.39	      5.65	      5.01	13.75	 7.764e-04	     -0.13	Gaussian	0.000000	0.000000
1773	0	  0.024775	  0.020398	     -1.00	   5466.35	   4206.31	      2.95	      2.12	      6.20	      4.46	35.16	 6.814e-04	     -0.13	Gaussian	0.000000	0.000000
1774	0	  0.024703	  0.026745	     -1.00	   5702.75	    480.02	      2.37	      1.83	      4.98	      3.84	37.55	 4.186e-04	     -0.13	Gaussian	0.000000	0.000000
1775	0	  0.024912	  0.030888	     -1.00	   5981.47	   2656.74	      2.10	      1.79	      4.42	      3.76	47.29	 4.362e-04	     -0.13	Gaussian	0.000000	0.000000
1776	0	  0.025074	  0.030961	     -1.00	   4585.58	    460.88	      2.07	      1.81	      4.35	      3.81	39.51	 3.881e-04	     -0.13	Gaussian	0.000000	0.000000
1777	0	  0.025419	  0.031708	     -1.00	   1935.29	   2947.63	      1.96	      1.87	      4.11	      3.93	53.98	 3.791e-04	     -0.13	Gaussian	0.000000	0.000000
1778	0	  0.025446	  0.031545	     -1.00	   4569.81	   2156.64	      1.99	      1.84	      4.18	      3.87	73.87	 3.651e-04	     -0.13	Gaussian	0.000000	0.000000
1779	0	  0.025602	  0.030993	     -1.00	   3788.39	   1511.68	      1.98	      1.89	      4.16	      3.96	81.57	 5.315e-04	     -0.13	Gaussian	0.000000	0.000000
1780	0	  0.025002	  0.029407	     -1.00	   4879.80	   4207.34	      2.19	      1.79	      4.59	      3.77	71.94	 3.916e-04	     -0.13	Gaussian	0.000000	0.000000
1781	0	  0.025090	  0.028656	     -1.00	   2851.59	    140.67	      2.12	      1.91	      4.45	      4.01	42.56	 4.300e-04	     -0.13	Gaussian	0.000000	0.000000
1782	0	  0.025052	  0.023921	     -1.00	   1198.07	   4245.03	      2.20	      2.19	      4.63	      4.61	-56.13	 4.036e-04	     -0.13	Gaussian	0.000000	0.000000
1783	0	  0.025560	  0.032223	     -1.00	   3824.96	   3249.83	      1.98	      1.81	      4.17	      3.80	80.33	 4.009e-04	     -0.13	Gaussian	0.000000	0.000000
1784	0	  0.025505	  0.032498	     -1.00	   3082.96	   1197.70	      1.90	      1.86	      4.00	      3.91	81.20	 4.170e-04	     -0.13	Gaussian	0.000000	0.000000
1785	0	  0.025423	  0.013687	     -1.00	   4126.10	   1350.04	      1.64	      1.61	      3.45	      3.39	63.65	 1.851e-03	     -0.13	Gaussian	0.000000	0.000000
1786	0	  0.025472	  0.029554	     -1.00	   4547.50	   2691.49	      2.53	      2.26	      5.32	      4.76	56.29	 7.884e-04	     -0.13	Gaussian	0.000000	0.000000
1787	0	  0.025411	  0.027161	     -1.00	   3882.85	    873.52	      1.64	      1.42	      3.45	      2.99	64.25	 1.064e-03	     -0.13	Gaussian	0.000000	0.000000
1788	0	  0.024730	  0.023248	     -1.00	    477.68	    784.83	      2.45	      2.02	      5.15	      4.24	13.58	 4.314e-04	     -0.13	Gaussian	0.000000	0.000000
1789	0	  0.025307	  0.031912	     -1.00	   4900.92	   1942.84	      1.96	      1.84	      4.13	      3.86	59.95	 3.752e-04	     -0.13	Gaussian	0.000000	0.000000
1790	0	  0.025275	  0.022318	     -1.00	   4489.15	   3090.66	      2.97	      2.23	      6.25	      4.69	26.17	 9.163e-04	     -0.13	Gaussian	0.000000	0.000000
1791	0	  0.025641	  0.030755	     -1.00	   3959.64	   2897.04	      1.94	      1.93	      4.07	      4.06	-86.69	 8.872e-04	     -0.13	Gaussian	0.000000	0.000000
1792	0	  0.025070	  0.024885	     -1.00	    886.59	   3438.79	      2.26	      2.03	      4.75	      4.28	-34.84	 3.899e-04	     -0.13	Gaussian	0.000000	0.000000
1793	0	  0.025387	  0.016683	     -1.00	   1496.54	   3243.58	      3.38	      3.14	      7.10	      6.61	80.70	 1.469e-03	     -0.13	Gaussian	0.000000	0.000000
1794	0	  0.024993	  0.020501	     -1.00	   2151.39	    207.14	      2.94	      2.36	      6.19	      4.96	64.50	 7.074e-04	     -0.13	Gaussian	0.000000	0.000000
1795	0	  0.024950	  0.017702	     -1.00	    562.15	   2433.16	      2.73	      2.59	      5.74	      5.45	79.51	 5.744e-04	     -0.13	Gaussian	0.000000	0.000000
1796	0	  0.025279	  0.021261	     -1.00	   1494.72	   1514.16	      2.71	      1.99	      5.70	      4.18	54.64	 6.308e-04	     -0.13	Gaussian	0.000000	0.000000
1797	0	  0.025342	  0.028591	     -1.00	   1664.06	   3538.90	      2.02	      1.97	      4.25	      4.15	-57.30	 5.563e-04	     -0.13	Gaussian	0.000000	0.000000
1798	0	  0.025476	  0.019505	     -1.00	   3388.23	   1382.32	      3.30	      2.61	      6.94	      5.49	78.35	 1.041e-03	     -0.13	Gaussian	0.000000	0.000000
1799	0	  0.025195	  0.028455	     -1.00	   2222.23	    413.86	      2.19	      1.84	      4.59	      3.86	36.13	 3.775e-04	     -0.13	Gaussian	0.000000	0.000000
1800	0	  0.026349	  0.024790	     -1.00	   3334.04	   2350.48	      2.35	      2.28	      4.95	      4.79	2.77	 9.060e-04	     -0.13	Gaussian	0.000000	0.000000
1801	0	  0.024849	  0.023517	     -1.00	    311.80	   2220.96	      2.35	      2.05	      4.93	      4.30	5.71	 4.134e-04	     -0.13	Gaussian	0.000000	0.000000
1802	0	  0.024784	  0.019257	     -1.00	   4840.29	     88.22	      3.21	      2.64	      6.75	      5.55	50.53	 8.030e-04	     -0.13	Gaussian	0.000000	0.000000
1803	0	  0.025458	  0.019595	     -1.00	   4480.70	   2658.76	      1.79	      1.68	      3.76	      3.53	66.56	 1.377e-03	     -0.13	Gaussian	0.000000	0.000000
1804	0	  0.024637	  0.022672	     -1.00	   6180.54	   4091.86	      1.72	      1.53	      3.61	      3.21	66.90	 1.491e-03	     -0.13	Gaussian	0.000000	0.000000
1805	0	  0.025373	  0.028965	     -1.00	   4897.46	   2210.76	      1.99	      1.95	      4.19	      4.09	73.59	 4.308e-04	     -0.13	Gaussian	0.000000	0.000000
1806	0	  0.024818	  0.022970	     -1.00	    492.65	   1369.04	      2.24	      2.19	      4.71	      4.61	37.46	 4.572e-04	     -0.13	Gaussian	0.000000	0.000000
1807	0	  0.025752	  0.032926	     -1.00	   2416.01	   3160.91	      1.89	      1.81	      3.97	      3.81	82.73	 7.144e-04	     -0.13	Gaussian	0.000000	0.000000
1808	0	  0.025260	  0.017309	     -1.00	   1412.65	   2757.54	      3.20	      3.09	      6.73	      6.49	83.26	 1.073e-03	     -0.13	Gaussian	0.000000	0.000000
1809	0	  0.024788	  0.027414	     -1.00	   6024.91	   1970.60	      2.19	      1.86	      4.61	      3.91	49.01	 3.689e-04	     -0.13	Gaussian	0.000000	0.000000
1810	0	  0.025252	  0.026838	     -1.00	   1221.62	    587.88	      2.25	      1.86	      4.73	      3.91	19.04	 1.240e-03	     -0.13	Gaussian	0.000000	0.000000
1811	0	  0.025150	  0.028961	     -1.00	   5301.75	   3737.76	      2.11	      1.84	      4.44	      3.86	65.44	 4.260e-04	     -0.13	Gaussian	0.000000	0.000000
1812	0	  0.024937	  0.017274	     -1.00	   5225.64	   1066.47	      3.04	      2.87	      6.40	      6.03	71.38	 8.895e-04	     -0.13	Gaussian	0.000000	0.000000
1813	0	  0.025148	  0.019791	     -1.00	   5224.25	   3614.49	      2.79	      2.35	      5.86	      4.94	17.91	 7.637e-04	     -0.13	Gaussian	0.000000	0.000000
1814	0	  0.025188	  0.023324	     -1.00	   4021.83	    328.30	      3.03	      2.45	      6.37	      5.15	0.60	 9.563e-04	     -0.13	Gaussian	0.000000	0.000000
1815	0	  0.025556	  0.020808	     -1.00	   1765.65	   2291.01	      1.38	      1.25	      2.91	      2.63	71.01	 1.985e-03	     -0.13	Gaussian	0.000000	0.000000
1816	0	  0.025246	  0.025305	     -1.00	   3156.57	    398.06	      2.48	      2.20	      5.22	      4.63	77.49	 6.308e-04	     -0.13	Gaussian	0.000000	0.000000
1817	0	  0.024999	  0.028405	     -1.00	   5550.88	   3339.20	      2.17	      1.81	      4.55	      3.81	64.85	 3.582e-04	     -0.13	Gaussian	0.000000	0.000000
1818	0	  0.025175	  0.029622	     -1.00	   4423.29	    480.85	      2.01	      1.87	      4.22	      3.93	45.57	 3.860e-04	     -0.13	Gaussian	0.000000	0.000000
1819	0	  0.025767	  0.030950	     -1.00	   2208.09	    729.20	      2.01	      1.79	      4.22	      3.77	36.14	 1.801e-03	     -0.13	Gaussian	0.000000	0.000000
1820	0	  0.025455	  0.020946	     -1.00	   3339.08	   3638.58	      2.66	      2.31	      5.58	      4.86	8.35	 7.950e-04	     -0.13	Gaussian	0.000000	0.000000
1821	0	  0.025703	  0.024932	     -1.00	   3373.15	   2196.56	      2.54	      2.33	      5.34	      4.90	13.92	 7.425e-04	     -0.13	Gaussian	0.000000	0.000000
1822	0	  0.025696	  0.018767	     -1.00	   3445.82	   2024.30	      3.31	      3.12	      6.96	      6.56	85.14	 1.362e-03	     -0.13	Gaussian	0.000000	0.000000
1823	0	  0.025119	  0.020577	     -1.00	   4887.98	   1233.45	      2.92	      2.50	      6.13	      5.26	7.41	 8.931e-04	     -0.13	Gaussian	0.000000	0.000000
1824	0	  0.024868	  0.021227	     -1.00	    453.61	   3383.11	      2.28	      2.28	      4.80	      4.80	-65.90	 4.143e-04	     -0.13	Gaussian	0.000000	0.000000
1825	0	  0.025298	  0.022675	     -1.00	   2134.44	   4212.92	      2.74	      2.17	      5.76	      4.55	-88.39	 7.153e-04	     -0.13	Gaussian	0.000000	0.000000
1826	0	  0.025030	  0.029374	     -1.00	   5141.22	   1182.80	      2.05	      1.84	      4.32	      3.87	43.75	 3.709e-04	     -0.13	Gaussian	0.000000	0.000000
1827	0	  0.025157	  0.025708	     -1.00	   1134.00	   1303.18	      2.22	      1.94	      4.66	      4.07	21.94	 5.669e-04	     -0.13	Gaussian	0.000000	0.000000
1828	0	  0.024790	  0.019894	     -1.00	   5835.12	   3394.51	      2.83	      2.31	      5.95	      4.85	24.55	 7.080e-04	     -0.13	Gaussian	0.000000	0.000000
1829	0	  0.025430	  0.029846	     -1.00	   2066.96	   2233.31	      1.97	      1.89	      4.14	      3.96	-79.91	 3.709e-04	     -0.13	Gaussian	0.000000	0.000000
1830	0	  0.025561	  0.022852	     -1.00	   2646.62	   1960.02	      2.91	      2.34	      6.13	      4.91	82.02	 8.831e-04	     -0.13	Gaussian	0.000000	0.000000
1831	0	  0.025303	  0.020488	     -1.00	   2584.22	   4198.41	      3.56	      2.58	      7.49	      5.42	-0.28	 1.267e-03	     -0.13	Gaussian	0.000000	0.000000
1832	0	  0.025565	  0.016249	     -1.00	   4057.38	   1958.17	      3.97	      3.95	      8.34	      8.30	7.86	 1.839e-03	     -0.13	Gaussian	0.000000	0.000000
1833	0	  0.025372	  0.019253	     -1.00	   1918.66	   1290.61	      3.61	      3.48	      7.59	      7.31	80.81	 1.664e-03	     -0.13	Gaussian	0.000000	0.000000
1834	0	  0.025023	  0.027760	     -1.00	   5304.00	   3605.83	      2.16	      1.84	      4.54	      3.87	67.08	 3.868e-04	     -0.13	Gaussian	0.000000	0.000000
1835	0	  0.025167	  0.026947	     -1.00	   1811.47	    574.73	      2.13	      1.93	      4.48	      4.05	36.49	 3.953e-04	     -0.13	Gaussian	0.000000	0.000000
1836	0	  0.025091	  0.025596	     -1.00	   1156.51	    998.83	      2.29	      1.88	      4.80	      3.96	17.03	 4.293e-04	     -0.13	Gaussian	0.000000	0.000000
1837	0	  0.025512	  0.024509	     -1.00	   2595.34	   3045.04	      2.72	      2.29	      5.71	      4.82	39.11	 8.280e-04	     -0.13	Gaussian	0.000000	0.000000
1838	0	  0.025024	  0.024240	     -1.00	   1279.45	    280.96	      1.43	      1.43	      3.00	      3.00	44.29	 1.275e-03	     -0.13	Gaussian	0.000000	0.000000
1839	0	  0.025099	  0.028612	     -1.00	   2654.58	    158.16	      2.00	      1.72	      4.21	      3.62	39.48	 4.607e-04	     -0.13	Gaussian	0.000000	0.000000
1840	0	  0.025512	  0.031388	     -1.00	   2553.64	   3127.64	      1.93	      1.81	      4.07	      3.81	58.94	 3.571e-04	     -0.13	Gaussian	0.000000	0.000000
1841	0	  0.024638	  0.025872	     -1.00	   6165.90	   3263.97	      2.25	      1.89	      4.74	      3.98	51.99	 4.160e-04	     -0.13	Gaussian	0.000000	0.000000
1842	0	  0.024783	  0.021922	     -1.00	    277.95	   2956.17	      2.42	      2.09	      5.08	      4.38	-4.47	 4.157e-04	     -0.13	Gaussian	0.000000	0.000000
1843	0	  0.025547	  0.030003	     -1.00	   2537.57	   2823.98	      2.00	      1.84	      4.21	      3.88	-84.77	 3.552e-04	     -0.13	Gaussian	0.000000	0.000000
1844	0	  0.025480	  0.025753	     -1.00	   4479.52	   2019.47	      2.58	      2.40	      5.43	      5.04	43.64	 7.553e-04	     -0.13	Gaussian	0.000000	0.000000
1845	0	  0.025249	  0.018299	     -1.00	   1512.36	   3900.24	      3.21	      2.84	      6.74	      5.97	45.29	 9.514e-04	     -0.13	Gaussian	0.000000	0.000000
1846	0	  0.025332	  0.024610	     -1.00	   4881.68	   2807.45	      2.30	      2.06	      4.82	      4.34	67.42	 4.133e-04	     -0.13	Gaussian	0.000000	0.000000
1847	0	  0.025669	  0.018328	     -1.00	   3621.77	   2208.58	      1.65	      1.60	      3.47	      3.36	71.54	 1.419e-03	     -0.13	Gaussian	0.000000	0.000000
1848	0	  0.025502	  0.030375	     -1.00	   3491.83	   1103.00	      1.95	      1.86	      4.11	      3.91	79.25	 3.746e-04	     -0.13	Gaussian	0.000000	0.000000
1849	0	  0.025244	  0.016528	     -1.00	   3276.09	   4227.69	      3.43	      3.42	      7.20	      7.18	18.97	 1.364e-03	     -0.13	Gaussian	0.000000	0.000000
1850	0	  0.026273	  0.019957	     -1.00	   1239.78	    638.61	      1.65	      1.56	      3.46	      3.29	88.76	 3.309e-03	     -0.13	Gaussian	0.000000	0.000000
1851	0	  0.025557	  0.018687	     -1.00	    957.62	   2331.63	      3.57	      3.51	      7.51	      7.37	82.38	 2.140e-03	     -0.13	Gaussian	0.000000	0.000000
1852	0	  0.024897	  0.023890	     -1.00	   1665.83	     23.80	      2.34	      1.96	      4.91	      4.12	19.90	 4.235e-04	     -0.13	Gaussian	0.000000	0.000000
1853	0	  0.024921	  0.021857	     -1.00	    745.00	   1411.34	      2.45	      2.06	      5.15	      4.32	5.75	 3.838e-04	     -0.13	Gaussian	0.000000	0.000000
1854	0	  0.025461	  0.019144	     -1.00	   1560.70	   2130.87	      1.29	      1.22	      2.71	      2.56	68.90	 1.944e-03	     -0.13	Gaussian	0.000000	0.000000
1855	0	  0.024580	  0.025779	     -1.00	   6204.24	   1218.82	      2.25	      1.89	      4.74	      3.97	46.98	 4.100e-04	     -0.13	Gaussian	0.000000	0.000000
1856	0	  0.025014	  0.017022	     -1.00	   5283.99	   3286.27	      3.44	      2.41	      7.23	      5.06	-88.46	 8.976e-04	     -0.13	Gaussian	0.000000	0.000000
1857	0	  0.025171	  0.021366	     -1.00	   5246.48	   2904.03	      2.62	      2.34	      5.50	      4.93	80.56	 6.769e-04	     -0.13	Gaussian	0.000000	0.000000
1858	0	  0.025442	  0.028335	     -1.00	   3280.10	   3797.05	      1.96	      1.95	      4.12	      4.11	41.23	 3.917e-04	     -0.13	Gaussian	0.000000	0.000000
1859	0	  0.024911	  0.021849	     -1.00	    497.80	   2862.55	      2.24	      2.24	      4.70	      4.70	54.29	 4.489e-04	     -0.13	Gaussian	0.000000	0.000000
1860	0	  0.024923	  0.025964	     -1.00	   5589.40	   3426.05	      1.79	      1.57	      3.76	      3.30	9.44	 7.848e-04	     -0.13	Gaussian	0.000000	0.000000
1861	0	  0.025230	  0.026084	     -1.00	   1312.16	   1986.81	      2.05	      2.04	      4.31	      4.29	46.54	 3.561e-04	     -0.13	Gaussian	0.000000	0.000000
1862	0	  0.024907	  0.014862	     -1.00	   5119.84	    496.05	      1.76	      1.65	      3.69	      3.47	65.04	 1.503e-03	     -0.13	Gaussian	0.000000	0.000000
1863	0	  0.025072	  0.027848	     -1.00	   4927.38	    240.83	      2.17	      1.81	      4.56	      3.80	40.67	 8.742e-04	     -0.13	Gaussian	0.000000	0.000000
1864	0	  0.025049	  0.024237	     -1.00	    803.37	   2283.85	      2.12	      2.11	      4.45	      4.44	69.19	 4.432e-04	     -0.13	Gaussian	0.000000	0.000000
1865	0	  0.024927	  0.021821	     -1.00	   5222.20	    779.16	      3.02	      2.47	      6.34	      5.19	52.51	 8.929e-04	     -0.13	Gaussian	0.000000	0.000000
1866	0	  0.025648	  0.014920	     -1.00	   3521.03	   1806.11	      1.67	      1.63	      3.51	      3.42	64.12	 1.768e-03	     -0.13	Gaussian	0.000000	0.000000
1867	0	  0.024747	  0.022997	     -1.00	   5262.44	    127.50	      1.91	      1.83	      4.01	      3.85	26.29	 7.392e-04	     -0.13	Gaussian	0.000000	0.000000
1868	0	  0.024665	  0.024782	     -1.00	   5789.94	    582.55	      2.09	      2.08	      4.39	      4.38	82.32	 4.499e-04	     -0.13	Gaussian	0.000000	0.000000
1869	0	  0.025078	  0.023686	     -1.00	   1894.45	    337.06	      2.62	      2.55	      5.51	      5.35	51.37	 7.745e-04	     -0.13	Gaussian	0.000000	0.000000
1870	0	  0.025280	  0.030508	     -1.00	   4818.92	   2955.73	      1.96	      1.81	      4.12	      3.79	58.45	 3.771e-04	     -0.13	Gaussian	0.000000	0.000000
1871	0	  0.025303	  0.029398	     -1.00	   4556.77	   3199.70	      2.02	      1.81	      4.25	      3.80	62.99	 5.533e-04	     -0.13	Gaussian	0.000000	0.000000
1872	0	  0.025538	  0.030467	     -1.00	   2665.84	   1261.56	      1.94	      1.83	      4.08	      3.84	83.33	 3.470e-04	     -0.13	Gaussian	0.000000	0.000000
1873	0	  0.025055	  0.026919	     -1.00	   4428.03	    255.79	      2.08	      1.92	      4.37	      4.04	44.62	 4.468e-04	     -0.13	Gaussian	0.000000	0.000000
1874	0	  0.025446	  0.018832	     -1.00	   3310.72	    904.70	      1.60	      1.52	      3.36	      3.19	64.19	 1.484e-03	     -0.13	Gaussian	0.000000	0.000000
1875	0	  0.025493	  0.019831	     -1.00	   4813.03	   3217.71	      3.08	      2.41	      6.47	      5.06	11.88	 1.563e-03	     -0.13	Gaussian	0.000000	0.000000
1876	0	  0.024836	  0.020306	     -1.00	    656.74	   3914.28	      2.87	      2.64	      6.03	      5.55	-48.13	 6.295e-04	     -0.13	Gaussian	0.000000	0.000000
1877	0	  0.025243	  0.014227	     -1.00	   1515.78	   1548.00	      1.71	      1.62	      3.59	      3.40	71.23	 1.495e-03	     -0.12	Gaussian	0.000000	0.000000
1878	0	  0.025656	  0.028868	     -1.00	   2632.27	   2500.86	      2.00	      1.85	      4.20	      3.89	84.19	 3.516e-04	     -0.12	Gaussian	0.000000	0.000000
1879	0	  0.025513	  0.031283	     -1.00	   2382.28	   3307.81	      1.93	      1.77	      4.05	      3.72	75.77	 3.546e-04	     -0.12	Gaussian	0.000000	0.000000
1880	0	  0.025103	  0.023276	     -1.00	   1112.39	   1074.66	      1.99	      1.83	      4.18	      3.84	32.45	 6.176e-04	     -0.12	Gaussian	0.000000	0.000000
1881	0	  0.025406	  0.028486	     -1.00	   4481.88	   2720.84	      2.01	      1.88	      4.22	      3.95	59.38	 3.665e-04	     -0.12	Gaussian	0.000000	0.000000
1882	0	  0.024779	  0.021800	     -1.00	   1051.89	    461.44	      2.42	      2.04	      5.09	      4.28	14.64	 3.842e-04	     -0.12	Gaussian	0.000000	0.000000
1883	0	  0.025668	  0.023463	     -1.00	   3228.23	   2255.57	      2.39	      2.01	      5.03	      4.23	4.22	 5.569e-04	     -0.12	Gaussian	0.000000	0.000000
