# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
1864	0	  0.025283	  0.031742	     -1.00	   3302.52	    405.01	      2.15	      1.92	      4.51	      4.03	81.77	 4.002e-04	     -0.15	Gaussian	0.000000	0.000000
1865	0	  0.024749	  0.024129	     -1.00	   5790.02	    582.58	      1.55	      1.51	      3.25	      3.17	53.07	 1.505e-03	     -0.15	Gaussian	0.000000	0.000000
1866	0	  0.025640	  0.022776	     -1.00	   2846.73	   1817.55	      1.86	      1.75	      3.92	      3.67	74.79	 1.391e-03	     -0.15	Gaussian	0.000000	0.000000
1867	0	  0.025605	  0.029742	     -1.00	   2646.67	   1959.97	      2.30	      1.90	      4.84	      3.99	-83.97	 3.899e-04	     -0.15	Gaussian	0.000000	0.000000
1868	0	  0.025101	  0.021032	     -1.00	   1128.98	   2081.32	      2.89	      2.70	      6.07	      5.67	31.76	 6.639e-04	     -0.15	Gaussian	0.000000	0.000000
1869	0	  0.025188	  0.031601	     -1.00	   4887.91	   1233.42	      2.15	      1.92	      4.52	      4.05	71.29	 4.229e-04	     -0.15	Gaussian	0.000000	0.000000
1870	0	  0.025062	  0.026833	     -1.00	   1064.29	   2054.50	      2.56	      2.54	      5.38	      5.33	85.22	 6.961e-04	     -0.15	Gaussian	0.000000	0.000000
1871	0	  0.025585	  0.028661	     -1.00	   2446.92	   2842.57	      2.14	      2.12	      4.49	      4.46	50.44	 4.671e-04	     -0.15	Gaussian	0.000000	0.000000
1872	0	  0.024832	  0.026589	     -1.00	   6069.64	   2314.05	      2.62	      1.87	      5.50	      3.93	50.38	 4.340e-04	     -0.15	Gaussian	0.000000	0.000000
1873	0	  0.024755	  0.024762	     -1.00	   6153.76	   2602.59	      2.83	      1.85	      5.94	      3.90	51.49	 4.027e-04	     -0.15	Gaussian	0.000000	0.000000
1874	0	  0.025734	  0.020130	     -1.00	   3228.64	   2255.66	      3.51	      3.46	      7.37	      7.27	8.28	 1.607e-03	     -0.15	Gaussian	0.000000	0.000000
1875	0	  0.025355	  0.012804	     -1.00	   2435.52	   3454.19	      4.63	      4.58	      9.72	      9.62	86.67	 1.854e-03	     -0.15	Gaussian	0.000000	0.000000
1876	0	  0.024728	  0.023841	     -1.00	   1051.85	    461.50	      2.59	      2.10	      5.43	      4.42	12.00	 4.328e-04	     -0.15	Gaussian	0.000000	0.000000
1877	0	  0.025270	  0.030506	     -1.00	   4602.54	   1361.80	      2.06	      2.05	      4.32	      4.32	-17.46	 4.078e-04	     -0.15	Gaussian	0.000000	0.000000
1878	0	  0.025106	  0.022737	     -1.00	   1512.42	   3900.42	      2.67	      2.13	      5.60	      4.48	-66.79	 4.850e-04	     -0.15	Gaussian	0.000000	0.000000
1879	0	  0.025659	  0.029628	     -1.00	   3115.74	   1858.60	      2.20	      1.98	      4.62	      4.17	-82.47	 3.857e-04	     -0.15	Gaussian	0.000000	0.000000
1880	0	  0.025132	  0.029301	     -1.00	   1988.94	    601.78	      2.21	      1.99	      4.65	      4.18	50.56	 3.833e-04	     -0.15	Gaussian	0.000000	0.000000
1881	0	  0.025366	  0.025972	     -1.00	   3281.01	    621.68	      2.74	      2.47	      5.76	      5.19	6.37	 9.107e-04	     -0.15	Gaussian	0.000000	0.000000
1882	0	  0.024996	  0.025984	     -1.00	   1343.85	    933.63	      2.39	      2.08	      5.02	      4.38	12.45	 3.778e-04	     -0.15	Gaussian	0.000000	0.000000
1883	0	  0.025381	  0.027317	     -1.00	   4621.06	   2400.71	      2.60	      2.27	      5.47	      4.78	70.99	 5.486e-04	     -0.15	Gaussian	0.000000	0.000000
1884	0	  0.025101	  0.032398	     -1.00	   4199.89	    245.43	      2.14	      1.86	      4.49	      3.90	54.79	 3.529e-04	     -0.15	Gaussian	0.000000	0.000000
1885	0	  0.025364	  0.019155	     -1.00	   2989.98	   3984.88	      1.80	      1.67	      3.77	      3.52	71.67	 1.711e-03	     -0.15	Gaussian	0.000000	0.000000
1886	0	  0.025185	  0.027479	     -1.00	   1312.20	   1986.79	      2.21	      2.11	      4.64	      4.43	66.15	 3.787e-04	     -0.15	Gaussian	0.000000	0.000000
1887	0	  0.025459	  0.031702	     -1.00	   2382.32	   3307.73	      2.24	      1.80	      4.70	      3.79	88.29	 3.699e-04	     -0.15	Gaussian	0.000000	0.000000
1888	0	  0.025245	  0.025264	     -1.00	   2697.03	   3924.70	      2.79	      2.21	      5.87	      4.65	0.90	 8.086e-04	     -0.15	Gaussian	0.000000	0.000000
1889	0	  0.025469	  0.028866	     -1.00	   2175.73	   2623.59	      2.27	      1.94	      4.77	      4.08	-80.35	 3.724e-04	     -0.15	Gaussian	0.000000	0.000000
1890	0	  0.024940	  0.017138	     -1.00	   5119.87	    496.04	      1.52	      1.42	      3.20	      2.98	63.92	 1.862e-03	     -0.15	Gaussian	0.000000	0.000000
1891	0	  0.025567	  0.016116	     -1.00	   2898.05	   2678.79	      1.59	      1.52	      3.35	      3.19	77.66	 1.813e-03	     -0.15	Gaussian	0.000000	0.000000
1892	0	  0.025528	  0.025695	     -1.00	   3151.46	   3346.16	      2.58	      2.10	      5.41	      4.40	59.21	 5.049e-04	     -0.15	Gaussian	0.000000	0.000000
1893	0	  0.025376	  0.029938	     -1.00	   3532.32	    980.42	      2.18	      1.92	      4.58	      4.03	86.96	 3.871e-04	     -0.15	Gaussian	0.000000	0.000000
1894	0	  0.025545	  0.026922	     -1.00	   1210.86	   3058.69	      2.21	      2.15	      4.64	      4.52	-45.91	 5.285e-04	     -0.15	Gaussian	0.000000	0.000000
1895	0	  0.025223	  0.028291	     -1.00	   5125.01	   2445.92	      2.37	      1.89	      4.97	      3.98	67.94	 3.661e-04	     -0.15	Gaussian	0.000000	0.000000
1896	0	  0.025112	  0.022333	     -1.00	   5431.58	   2119.33	      2.83	      2.17	      5.95	      4.56	57.04	 5.455e-04	     -0.15	Gaussian	0.000000	0.000000
1897	0	  0.025313	  0.027088	     -1.00	   4749.62	   2872.71	      2.40	      1.95	      5.04	      4.10	74.51	 3.565e-04	     -0.15	Gaussian	0.000000	0.000000
1898	0	  0.025628	  0.026918	     -1.00	   2771.65	   2055.49	      2.39	      1.97	      5.02	      4.13	-89.71	 3.584e-04	     -0.15	Gaussian	0.000000	0.000000
1899	0	  0.025630	  0.027499	     -1.00	   3301.66	   2441.55	      2.33	      1.96	      4.90	      4.12	-89.74	 3.547e-04	     -0.14	Gaussian	0.000000	0.000000
1900	0	  0.025519	  0.029362	     -1.00	   1939.60	   1239.71	      2.11	      2.03	      4.43	      4.26	-88.28	 7.501e-04	     -0.14	Gaussian	0.000000	0.000000
1901	0	  0.025388	  0.030280	     -1.00	   1795.39	   1471.80	      2.13	      1.95	      4.47	      4.09	-82.33	 4.457e-04	     -0.14	Gaussian	0.000000	0.000000
1902	0	  0.025141	  0.030108	     -1.00	   4681.87	    702.19	      2.19	      1.90	      4.60	      3.99	63.55	 4.034e-04	     -0.14	Gaussian	0.000000	0.000000
1903	0	  0.025241	  0.030137	     -1.00	   2729.39	    608.11	      2.04	      1.89	      4.28	      3.97	66.65	 4.164e-04	     -0.14	Gaussian	0.000000	0.000000
1904	0	  0.025427	  0.016911	     -1.00	   2353.09	   1205.20	      3.42	      3.40	      7.18	      7.16	83.18	 1.367e-03	     -0.14	Gaussian	0.000000	0.000000
1905	0	  0.025410	  0.022577	     -1.00	   2650.19	    934.64	      2.93	      2.60	      6.16	      5.46	29.23	 1.006e-03	     -0.14	Gaussian	0.000000	0.000000
1906	0	  0.025249	  0.024262	     -1.00	   3276.39	   4227.90	      2.26	      1.78	      4.74	      3.73	-83.98	 6.251e-04	     -0.14	Gaussian	0.000000	0.000000
1907	0	  0.025336	  0.025840	     -1.00	   1793.46	   3149.65	      2.39	      2.01	      5.02	      4.23	-87.28	 3.834e-04	     -0.14	Gaussian	0.000000	0.000000
1908	0	  0.025595	  0.015376	     -1.00	   2488.80	   3253.54	      1.68	      1.37	      3.53	      2.87	13.77	 2.108e-03	     -0.14	Gaussian	0.000000	0.000000
1909	0	  0.025357	  0.030273	     -1.00	   1638.01	   1977.40	      1.85	      1.83	      3.89	      3.85	17.33	 6.279e-04	     -0.14	Gaussian	0.000000	0.000000
1910	0	  0.025450	  0.028900	     -1.00	   3455.13	   3573.94	      2.39	      1.80	      5.02	      3.78	88.32	 3.378e-04	     -0.14	Gaussian	0.000000	0.000000
1911	0	  0.025538	  0.027584	     -1.00	   2203.80	   2440.38	      2.92	      2.42	      6.14	      5.08	33.56	 1.100e-03	     -0.14	Gaussian	0.000000	0.000000
1912	0	  0.025064	  0.030034	     -1.00	   4877.83	    453.90	      2.21	      1.87	      4.64	      3.92	59.51	 3.995e-04	     -0.14	Gaussian	0.000000	0.000000
1913	0	  0.025288	  0.026182	     -1.00	   3833.89	   3904.03	      2.50	      1.88	      5.26	      3.95	81.44	 3.562e-04	     -0.14	Gaussian	0.000000	0.000000
1914	0	  0.025118	  0.023854	     -1.00	   1754.90	   3707.17	      2.54	      2.04	      5.34	      4.29	-76.32	 3.433e-04	     -0.14	Gaussian	0.000000	0.000000
1915	0	  0.025249	  0.030388	     -1.00	   2438.57	    516.70	      2.11	      1.91	      4.44	      4.02	64.23	 3.527e-04	     -0.14	Gaussian	0.000000	0.000000
1916	0	  0.025386	  0.013357	     -1.00	   4155.51	   3406.31	      4.13	      3.73	      8.68	      7.83	13.91	 1.395e-03	     -0.14	Gaussian	0.000000	0.000000
1917	0	  0.025456	  0.028650	     -1.00	   3735.67	   3646.52	      2.31	      1.86	      4.86	      3.91	79.76	 3.859e-04	     -0.14	Gaussian	0.000000	0.000000
1918	0	  0.025492	  0.025623	     -1.00	   4118.40	   1946.44	      2.41	      1.99	      5.06	      4.19	86.89	 3.565e-04	     -0.14	Gaussian	0.000000	0.000000
1919	0	  0.025236	  0.028613	     -1.00	   4976.03	   1042.29	      1.91	      1.81	      4.01	      3.81	78.43	 6.716e-04	     -0.14	Gaussian	0.000000	0.000000
1920	0	  0.025573	  0.029140	     -1.00	   3146.71	   3374.86	      2.30	      1.84	      4.84	      3.86	-88.23	 4.082e-04	     -0.14	Gaussian	0.000000	0.000000
1921	0	  0.024981	  0.022345	     -1.00	   5227.12	    824.38	      2.79	      2.18	      5.87	      4.58	33.05	 6.135e-04	     -0.14	Gaussian	0.000000	0.000000
1922	0	  0.025400	  0.026997	     -1.00	   1893.77	   1642.24	      1.61	      1.43	      3.37	      3.01	65.76	 1.349e-03	     -0.14	Gaussian	0.000000	0.000000
1923	0	  0.025752	  0.029158	     -1.00	   2757.76	   1754.85	      2.22	      1.89	      4.67	      3.98	-86.38	 6.598e-04	     -0.14	Gaussian	0.000000	0.000000
1924	0	  0.025179	  0.025556	     -1.00	   5063.58	   3295.85	      2.52	      1.90	      5.29	      3.99	68.59	 3.346e-04	     -0.14	Gaussian	0.000000	0.000000
1925	0	  0.025192	  0.029431	     -1.00	   4051.57	    441.68	      2.18	      1.91	      4.58	      4.01	65.68	 3.612e-04	     -0.14	Gaussian	0.000000	0.000000
1926	0	  0.025457	  0.028418	     -1.00	   4481.84	   2720.76	      2.28	      1.89	      4.79	      3.97	82.34	 3.505e-04	     -0.14	Gaussian	0.000000	0.000000
1927	0	  0.025258	  0.024451	     -1.00	   2153.98	   3846.44	      2.23	      2.23	      4.69	      4.69	-20.67	 4.023e-04	     -0.14	Gaussian	0.000000	0.000000
1928	0	  0.025150	  0.028266	     -1.00	   1684.31	    891.64	      2.10	      2.06	      4.41	      4.32	37.25	 3.871e-04	     -0.14	Gaussian	0.000000	0.000000
1929	0	  0.025292	  0.026801	     -1.00	   1963.44	   3716.34	      2.57	      2.35	      5.41	      4.95	74.16	 6.168e-04	     -0.14	Gaussian	0.000000	0.000000
1930	0	  0.025519	  0.020724	     -1.00	   2433.23	   3376.35	      2.78	      2.41	      5.84	      5.06	5.14	 7.953e-04	     -0.14	Gaussian	0.000000	0.000000
1931	0	  0.025151	  0.027177	     -1.00	   3592.43	    202.39	      2.44	      1.98	      5.13	      4.15	44.90	 4.088e-04	     -0.14	Gaussian	0.000000	0.000000
1932	0	  0.025155	  0.023057	     -1.00	   1313.40	   3420.54	      2.49	      2.11	      5.24	      4.43	-63.86	 5.951e-04	     -0.14	Gaussian	0.000000	0.000000
1933	0	  0.025501	  0.016640	     -1.00	   3248.02	   3672.78	      1.74	      1.64	      3.66	      3.46	76.18	 1.601e-03	     -0.14	Gaussian	0.000000	0.000000
1934	0	  0.025275	  0.028585	     -1.00	   4094.59	    751.61	      2.16	      1.96	      4.53	      4.11	77.12	 3.660e-04	     -0.14	Gaussian	0.000000	0.000000
1935	0	  0.025260	  0.020431	     -1.00	   4662.24	   1329.37	      3.17	      2.32	      6.66	      4.87	9.93	 9.813e-04	     -0.14	Gaussian	0.000000	0.000000
1936	0	  0.025126	  0.027709	     -1.00	   4687.56	    679.10	      2.23	      1.94	      4.68	      4.08	60.04	 3.355e-04	     -0.14	Gaussian	0.000000	0.000000
1937	0	  0.024875	  0.020184	     -1.00	   5857.15	   2958.56	      3.71	      3.67	      7.79	      7.71	17.89	 1.658e-03	     -0.14	Gaussian	0.000000	0.000000
1938	0	  0.025495	  0.026250	     -1.00	   4191.68	   1993.85	      2.32	      1.96	      4.88	      4.13	89.68	 3.501e-04	     -0.14	Gaussian	0.000000	0.000000
1939	0	  0.025108	  0.029857	     -1.00	   4428.04	    255.80	      2.14	      1.87	      4.50	      3.93	59.43	 4.553e-04	     -0.14	Gaussian	0.000000	0.000000
1940	0	  0.025591	  0.028967	     -1.00	   3320.97	   3023.78	      2.26	      1.83	      4.75	      3.85	89.06	 3.924e-04	     -0.14	Gaussian	0.000000	0.000000
1941	0	  0.025380	  0.028719	     -1.00	   1649.09	   1257.78	      2.09	      1.99	      4.40	      4.18	62.99	 5.377e-04	     -0.14	Gaussian	0.000000	0.000000
1942	0	  0.025558	  0.028180	     -1.00	   2679.52	   2978.75	      2.22	      1.90	      4.68	      3.99	87.15	 3.418e-04	     -0.14	Gaussian	0.000000	0.000000
1943	0	  0.025502	  0.025513	     -1.00	   3839.61	   3225.48	      2.40	      1.94	      5.05	      4.09	79.27	 3.725e-04	     -0.14	Gaussian	0.000000	0.000000
1944	0	  0.025282	  0.027839	     -1.00	   1886.85	   1225.59	      2.11	      2.04	      4.44	      4.28	-89.91	 3.870e-04	     -0.14	Gaussian	0.000000	0.000000
1945	0	  0.025048	  0.013296	     -1.00	   5532.90	   1730.62	      1.73	      1.39	      3.64	      2.91	5.80	 1.773e-03	     -0.14	Gaussian	0.000000	0.000000
1946	0	  0.025059	  0.024951	     -1.00	   5225.47	   1066.29	      1.79	      1.53	      3.77	      3.22	61.17	 9.851e-04	     -0.14	Gaussian	0.000000	0.000000
1947	0	  0.025195	  0.027544	     -1.00	   4783.94	   1000.02	      2.14	      2.01	      4.50	      4.23	54.83	 3.585e-04	     -0.14	Gaussian	0.000000	0.000000
1948	0	  0.025397	  0.027777	     -1.00	   4376.68	   1580.65	      2.21	      1.94	      4.65	      4.09	74.48	 3.446e-04	     -0.14	Gaussian	0.000000	0.000000
1949	0	  0.025279	  0.029675	     -1.00	   3958.98	    608.13	      2.12	      1.89	      4.46	      3.97	76.86	 4.102e-04	     -0.14	Gaussian	0.000000	0.000000
1950	0	  0.025441	  0.028762	     -1.00	   3542.57	   1188.81	      2.18	      1.90	      4.58	      4.00	-79.22	 3.478e-04	     -0.14	Gaussian	0.000000	0.000000
1951	0	  0.025612	  0.023700	     -1.00	   3343.55	   1580.16	      1.91	      1.72	      4.02	      3.61	75.18	 9.282e-04	     -0.14	Gaussian	0.000000	0.000000
1952	0	  0.025611	  0.026669	     -1.00	   4813.15	   3217.63	      2.81	      2.80	      5.90	      5.89	25.04	 1.848e-03	     -0.14	Gaussian	0.000000	0.000000
1953	0	  0.025309	  0.026665	     -1.00	   2040.95	   3965.41	      2.03	      1.85	      4.26	      3.88	-45.63	 6.699e-04	     -0.14	Gaussian	0.000000	0.000000
1954	0	  0.024896	  0.017407	     -1.00	   5901.05	   2159.09	      3.39	      3.37	      7.12	      7.09	71.34	 1.251e-03	     -0.14	Gaussian	0.000000	0.000000
1955	0	  0.025290	  0.026591	     -1.00	   3957.06	   4103.60	      1.94	      1.62	      4.08	      3.40	74.31	 7.841e-04	     -0.14	Gaussian	0.000000	0.000000
1956	0	  0.025377	  0.026324	     -1.00	   1972.39	   2616.76	      2.30	      1.94	      4.84	      4.07	-87.86	 3.465e-04	     -0.14	Gaussian	0.000000	0.000000
1957	0	  0.025650	  0.022375	     -1.00	   2065.22	   1490.48	      3.00	      2.58	      6.31	      5.42	7.06	 1.579e-03	     -0.14	Gaussian	0.000000	0.000000
1958	0	  0.025508	  0.021945	     -1.00	   4197.42	   2389.21	      1.95	      1.63	      4.09	      3.43	74.64	 8.892e-04	     -0.14	Gaussian	0.000000	0.000000
1959	0	  0.025686	  0.026382	     -1.00	   2863.57	   2356.65	      2.32	      1.93	      4.88	      4.05	-86.99	 3.475e-04	     -0.14	Gaussian	0.000000	0.000000
1960	0	  0.025540	  0.028105	     -1.00	   2768.36	   1343.58	      2.20	      1.89	      4.63	      3.97	-89.68	 5.250e-04	     -0.14	Gaussian	0.000000	0.000000
1961	0	  0.025304	  0.026720	     -1.00	   1663.41	   1711.65	      2.17	      2.02	      4.57	      4.25	86.81	 3.886e-04	     -0.14	Gaussian	0.000000	0.000000
1962	0	  0.025134	  0.027673	     -1.00	   2301.31	    207.64	      2.18	      1.95	      4.58	      4.10	61.60	 3.857e-04	     -0.14	Gaussian	0.000000	0.000000
1963	0	  0.025454	  0.025306	     -1.00	   4603.66	   1925.25	      3.21	      2.46	      6.75	      5.17	-81.63	 1.075e-03	     -0.14	Gaussian	0.000000	0.000000
1964	0	  0.025686	  0.027020	     -1.00	   3220.97	   1946.86	      2.31	      1.88	      4.85	      3.96	-82.79	 3.670e-04	     -0.14	Gaussian	0.000000	0.000000
1965	0	  0.025385	  0.024835	     -1.00	   4780.37	   2439.60	      2.39	      1.98	      5.02	      4.16	86.26	 3.781e-04	     -0.14	Gaussian	0.000000	0.000000
1966	0	  0.025452	  0.023933	     -1.00	   2515.16	    943.71	      1.63	      1.59	      3.43	      3.34	24.96	 1.376e-03	     -0.14	Gaussian	0.000000	0.000000
1967	0	  0.025504	  0.015675	     -1.00	   2797.05	   1213.72	      1.81	      1.76	      3.80	      3.70	74.90	 1.608e-03	     -0.14	Gaussian	0.000000	0.000000
1968	0	  0.025484	  0.028892	     -1.00	   4505.37	    921.88	      2.14	      1.88	      4.49	      3.95	65.10	 6.951e-04	     -0.13	Gaussian	0.000000	0.000000
1969	0	  0.025363	  0.026277	     -1.00	   3635.56	    659.38	      1.92	      1.78	      4.04	      3.73	56.73	 6.408e-04	     -0.13	Gaussian	0.000000	0.000000
1970	0	  0.025514	  0.011444	     -1.00	   3309.84	   3228.02	      1.83	      1.83	      3.84	      3.84	21.66	 1.734e-03	     -0.13	Gaussian	0.000000	0.000000
1971	0	  0.025418	  0.027164	     -1.00	   2612.48	    969.41	      2.31	      2.03	      4.86	      4.27	70.45	 4.576e-04	     -0.13	Gaussian	0.000000	0.000000
1972	0	  0.024633	  0.017514	     -1.00	   6111.55	    720.05	      1.91	      1.80	      4.01	      3.77	64.91	 1.363e-03	     -0.13	Gaussian	0.000000	0.000000
1973	0	  0.025411	  0.026235	     -1.00	   1846.00	   1748.44	      2.09	      2.09	      4.39	      4.39	3.36	 3.911e-04	     -0.13	Gaussian	0.000000	0.000000
1974	0	  0.025290	  0.027634	     -1.00	   3159.79	    625.44	      2.26	      1.93	      4.75	      4.06	54.11	 4.427e-04	     -0.13	Gaussian	0.000000	0.000000
1975	0	  0.025517	  0.026294	     -1.00	   2521.42	   1715.84	      2.37	      2.00	      4.99	      4.21	-86.73	 3.844e-04	     -0.13	Gaussian	0.000000	0.000000
1976	0	  0.025582	  0.025651	     -1.00	   3695.42	   3097.75	      2.32	      1.93	      4.87	      4.05	82.28	 3.192e-04	     -0.13	Gaussian	0.000000	0.000000
1977	0	  0.025348	  0.024086	     -1.00	   1821.46	   3473.10	      1.57	      1.51	      3.30	      3.18	-87.53	 1.287e-03	     -0.13	Gaussian	0.000000	0.000000
1978	0	  0.025429	  0.026874	     -1.00	   4547.41	   2691.33	      1.97	      1.75	      4.15	      3.67	65.79	 5.531e-04	     -0.13	Gaussian	0.000000	0.000000
1979	0	  0.025948	  0.027978	     -1.00	   3639.04	   1672.81	      2.27	      1.79	      4.77	      3.77	-85.47	 2.080e-03	     -0.13	Gaussian	0.000000	0.000000
1980	0	  0.025667	  0.026847	     -1.00	   4782.40	   1832.04	      1.40	      1.31	      2.94	      2.75	74.82	 1.856e-03	     -0.13	Gaussian	0.000000	0.000000
1981	0	  0.025285	  0.024334	     -1.00	    961.61	   2340.59	      2.16	      2.16	      4.55	      4.55	62.34	 1.234e-03	     -0.13	Gaussian	0.000000	0.000000
1982	0	  0.025330	  0.014589	     -1.00	   2832.85	    800.15	      1.76	      1.45	      3.69	      3.05	86.34	 1.608e-03	     -0.13	Gaussian	0.000000	0.000000
1983	0	  0.025221	  0.016626	     -1.00	   1515.82	   1548.06	      1.74	      1.64	      3.66	      3.46	69.49	 1.616e-03	     -0.13	Gaussian	0.000000	0.000000
1984	0	  0.025514	  0.019715	     -1.00	   3902.14	   3064.35	      2.75	      2.47	      5.78	      5.19	8.31	 6.853e-04	     -0.13	Gaussian	0.000000	0.000000
1985	0	  0.025281	  0.024475	     -1.00	   4105.16	    729.11	      2.05	      1.77	      4.30	      3.72	69.30	 6.047e-04	     -0.13	Gaussian	0.000000	0.000000
1986	0	  0.025379	  0.023625	     -1.00	   2549.54	   3605.51	      2.41	      1.99	      5.06	      4.19	89.94	 4.010e-04	     -0.13	Gaussian	0.000000	0.000000
1987	0	  0.024846	  0.026372	     -1.00	   4620.49	     36.88	      1.93	      1.53	      4.05	      3.22	36.04	 7.812e-04	     -0.13	Gaussian	0.000000	0.000000
1988	0	  0.025477	  0.023515	     -1.00	   4368.40	   3794.95	      1.89	      1.62	      3.98	      3.41	-78.34	 1.349e-03	     -0.13	Gaussian	0.000000	0.000000
